,#,Xc1.A,Xc1.R,Xc1.N,Xc1.D,Xc1.C,Xc1.Q,Xc1.E,Xc1.G,Xc1.H,Xc1.I,Xc1.L,Xc1.K,Xc1.M,Xc1.F,Xc1.P,Xc1.S,Xc1.T,Xc1.W,Xc1.Y,Xc1.V,Xc2.lambda1,Xc2.lambda2,Xc2.lambda3,Xc2.lambda4,Xc2.lambda5,Xc2.lambda6,Xc2.lambda7,Xc2.lambda8,Xc2.lambda9,Xc2.lambda10,Xc2.lambda11,Xc2.lambda12,Xc2.lambda13,Xc2.lambda14
2063,ALA50012@N,40.468030780631324,20.6938793764592,35.40952693305241,30.351023085473496,19.314287418028588,32.65034301619119,21.15374336260274,42.30748672520548,9.197279722870755,33.57007098847826,55.183678337224535,23.453063293320426,9.657143709014294,32.65034301619119,28.511567140899345,61.62177414323406,42.30748672520548,4.598639861435378,34.94966294690887,44.14694266977963,0.03963782507205654,0.04055347487310962,0.036440185273906044,0.03782263746907545,0.03901163508212861,0.038423621017409065,0.037222019689903775,0.03705773973039821,0.03903934552866075,0.03979309095256136,0.038908701265036,0.038279791390468956,0.03944472958021435,0.03850121693153359
2064,ALA50023@N,40.468030780631324,20.6938793764592,35.40952693305241,30.351023085473496,19.314287418028588,32.65034301619119,21.15374336260274,42.30748672520548,9.197279722870755,33.57007098847826,55.183678337224535,23.453063293320426,9.657143709014294,32.65034301619119,28.511567140899345,61.62177414323406,42.30748672520548,4.598639861435378,34.94966294690887,44.14694266977963,0.03963782507205654,0.04055347487310962,0.036440185273906044,0.03782263746907545,0.03901163508212861,0.038423621017409065,0.037222019689903775,0.03705773973039821,0.03903934552866075,0.03979309095256136,0.038908701265036,0.038279791390468956,0.03944472958021435,0.03850121693153359
2065,ALA50034@N,40.48607166242456,20.703104827376194,35.42531270462149,30.36455374681842,19.322897838884447,32.664898727638,21.16317382354011,41.86627865091631,9.201379923278308,33.58503671996583,55.20827953966985,23.463518804359687,9.661448919442224,32.664898727638,28.524277762162757,62.10931448212858,42.32634764708022,4.600689961639154,34.96524370845757,44.16662363173588,0.03962604288483202,0.04055685080503497,0.03643463219783577,0.03783802498852654,0.03901534614607746,0.03840714625402561,0.03719792872175245,0.03703318857521598,0.03902100458391145,0.03977564999085904,0.03889637455957838,0.03824029943981691,0.03939971121126451,0.038488803477353305
2066,ALA50045@N,40.48607166242456,20.703104827376194,35.42531270462149,30.36455374681842,19.322897838884447,32.664898727638,21.16317382354011,41.86627865091631,9.201379923278308,33.58503671996583,55.20827953966985,23.463518804359687,9.661448919442224,32.664898727638,28.524277762162757,62.10931448212858,42.32634764708022,4.600689961639154,34.96524370845757,44.16662363173588,0.03962604288483202,0.04055685080503497,0.03643463219783577,0.03783802498852654,0.03901534614607746,0.03840714625402561,0.03719792872175245,0.03703318857521598,0.03902100458391145,0.03977564999085904,0.03889637455957838,0.03824029943981691,0.03939971121126451,0.038488803477353305
2067,ALA50235@N,35.19798757746297,16.895034037182224,42.23758509295556,22.5267120495763,18.302953540280743,21.11879254647778,18.302953540280743,36.60590708056149,5.162371511361235,35.66729407849581,47.86926310534964,16.895034037182224,5.631678012394075,28.627696563003216,17.364340538215064,50.21579561051384,44.58411759811976,5.162371511361235,25.811857556806178,54.439554119809394,0.03985026614192494,0.03954463588302532,0.036275431692863146,0.03831497219581007,0.038536557275582986,0.03879043476405736,0.036502419422363167,0.03738815254807963,0.03774586454041332,0.03729588400321466,0.038244596436713574,0.03762096212864592,0.03744199989619708,0.037141322038269246
2068,ALA50242@N,35.19798757746297,16.895034037182224,42.23758509295556,22.5267120495763,18.302953540280743,21.11879254647778,18.302953540280743,36.60590708056149,5.162371511361235,35.66729407849581,47.86926310534964,16.895034037182224,5.631678012394075,28.627696563003216,17.364340538215064,50.21579561051384,44.58411759811976,5.162371511361235,25.811857556806178,54.439554119809394,0.03985026614192494,0.03954463588302532,0.036275431692863146,0.03831497219581007,0.038536557275582986,0.03879043476405736,0.036502419422363167,0.03738815254807963,0.03774586454041332,0.03729588400321466,0.038244596436713574,0.03762096212864592,0.03744199989619708,0.037141322038269246
2069,ASU91142@N,40.47266233381421,20.696247784336812,35.41357954208743,30.35449675036066,19.316497932047692,32.654079837509194,21.15616440176652,42.31232880353304,9.198332348594139,33.573913072368605,55.189994091564834,23.455747488915055,9.658248966023846,32.654079837509194,28.51483028064183,61.168910118151025,42.77224542096275,4.5991661742970695,34.95366292465773,44.15199527325187,0.03964957088569832,0.04055091575911998,0.03644491950427558,0.03784142328643295,0.03900639161141137,0.03844898661027437,0.03720549669698978,0.03705313508817903,0.03902177139718796,0.039759706643509106,0.03888082366550849,0.038273415962750544,0.03945879996401346,0.03848802549494211
2070,ASU91120@N,40.47266233381421,20.696247784336812,35.41357954208743,30.35449675036066,19.316497932047692,32.654079837509194,21.15616440176652,42.31232880353304,9.198332348594139,33.573913072368605,55.189994091564834,23.455747488915055,9.658248966023846,32.654079837509194,28.51483028064183,61.168910118151025,42.77224542096275,4.5991661742970695,34.95366292465773,44.15199527325187,0.03964957088569832,0.04055091575911998,0.03644491950427558,0.03784142328643295,0.03900639161141137,0.03844898661027437,0.03720549669698978,0.03705313508817903,0.03902177139718796,0.039759706643509106,0.03888082366550849,0.038273415962750544,0.03945879996401346,0.03848802549494211
2071,ASU91076@N,40.47266233381421,20.696247784336812,35.41357954208743,30.35449675036066,19.316497932047692,32.654079837509194,21.15616440176652,42.31232880353304,9.198332348594139,33.573913072368605,55.189994091564834,23.455747488915055,9.658248966023846,32.654079837509194,28.51483028064183,61.168910118151025,42.77224542096275,4.5991661742970695,34.95366292465773,44.15199527325187,0.03964957088569832,0.04055091575911998,0.03644491950427558,0.03784142328643295,0.03900639161141137,0.03844898661027437,0.03720549669698978,0.03705313508817903,0.03902177139718796,0.039759706643509106,0.03888082366550849,0.038273415962750544,0.03945879996401346,0.03848802549494211
2072,ASU91197@N,40.47266233381421,20.696247784336812,35.41357954208743,30.35449675036066,19.316497932047692,32.654079837509194,21.15616440176652,42.31232880353304,9.198332348594139,33.573913072368605,55.189994091564834,23.455747488915055,9.658248966023846,32.654079837509194,28.51483028064183,61.168910118151025,42.77224542096275,4.5991661742970695,34.95366292465773,44.15199527325187,0.03964957088569832,0.04055091575911998,0.03644491950427558,0.03784142328643295,0.03900639161141137,0.03844898661027437,0.03720549669698978,0.03705313508817903,0.03902177139718796,0.039759706643509106,0.03888082366550849,0.038273415962750544,0.03945879996401346,0.03848802549494211
2073,ASU91109@N,40.47266233381421,20.696247784336812,35.41357954208743,30.35449675036066,19.316497932047692,32.654079837509194,21.15616440176652,42.31232880353304,9.198332348594139,33.573913072368605,55.189994091564834,23.455747488915055,9.658248966023846,32.654079837509194,28.51483028064183,61.168910118151025,42.77224542096275,4.5991661742970695,34.95366292465773,44.15199527325187,0.03964957088569832,0.04055091575911998,0.03644491950427558,0.03784142328643295,0.03900639161141137,0.03844898661027437,0.03720549669698978,0.03705313508817903,0.03902177139718796,0.039759706643509106,0.03888082366550849,0.038273415962750544,0.03945879996401346,0.03848802549494211
2074,ASU91208@N,40.46289073331825,20.691250943174104,35.40502939165347,30.34716804998869,19.311834213629165,32.646195932563586,21.151056519689085,42.30211303937817,9.196111530299602,34.02561266210853,55.176669181797614,23.450084402263986,9.655917106814583,32.646195932563586,28.50794574392877,61.61394725300733,42.30211303937817,4.598055765149801,34.94522381513849,43.68152976892311,0.03965981400019211,0.040540623169831196,0.03644577197829226,0.03783776966931626,0.0390223660722547,0.03843708658197836,0.03721358791666733,0.037049162189362606,0.039044034263174564,0.03977762289655651,0.03889593708910354,0.038273510113277474,0.03946920044563939,0.038527937099373674
2075,ASU91175@N,40.47266233381421,20.696247784336812,35.41357954208743,30.35449675036066,19.316497932047692,32.654079837509194,21.15616440176652,42.31232880353304,9.198332348594139,33.573913072368605,55.189994091564834,23.455747488915055,9.658248966023846,32.654079837509194,28.51483028064183,61.168910118151025,42.77224542096275,4.5991661742970695,34.95366292465773,44.15199527325187,0.03964957088569832,0.04055091575911998,0.03644491950427558,0.03784142328643295,0.03900639161141137,0.03844898661027437,0.03720549669698978,0.03705313508817903,0.03902177139718796,0.039759706643509106,0.03888082366550849,0.038273415962750544,0.03945879996401346,0.03848802549494211
2076,ASU91252@N,40.47266233381421,20.696247784336812,35.41357954208743,30.35449675036066,19.316497932047692,32.654079837509194,21.15616440176652,42.31232880353304,9.198332348594139,33.573913072368605,55.189994091564834,23.455747488915055,9.658248966023846,32.654079837509194,28.51483028064183,61.168910118151025,42.77224542096275,4.5991661742970695,34.95366292465773,44.15199527325187,0.03964957088569832,0.04055091575911998,0.03644491950427558,0.03784142328643295,0.03900639161141137,0.03844898661027437,0.03720549669698978,0.03705313508817903,0.03902177139718796,0.039759706643509106,0.03888082366550849,0.038273415962750544,0.03945879996401346,0.03848802549494211
2077,ASU91325@N,40.47266233381421,20.696247784336812,35.41357954208743,30.35449675036066,19.316497932047692,32.654079837509194,21.15616440176652,42.31232880353304,9.198332348594139,33.573913072368605,55.189994091564834,23.455747488915055,9.658248966023846,32.654079837509194,28.51483028064183,61.168910118151025,42.77224542096275,4.5991661742970695,34.95366292465773,44.15199527325187,0.03964957088569832,0.04055091575911998,0.03644491950427558,0.03784142328643295,0.03900639161141137,0.03844898661027437,0.03720549669698978,0.03705313508817903,0.03902177139718796,0.039759706643509106,0.03888082366550849,0.038273415962750544,0.03945879996401346,0.03848802549494211
2078,ASU91295@N,40.47266233381421,20.696247784336812,35.41357954208743,30.35449675036066,19.316497932047692,32.654079837509194,21.15616440176652,42.31232880353304,9.198332348594139,33.573913072368605,55.189994091564834,23.455747488915055,9.658248966023846,32.654079837509194,28.51483028064183,61.168910118151025,42.77224542096275,4.5991661742970695,34.95366292465773,44.15199527325187,0.03964957088569832,0.04055091575911998,0.03644491950427558,0.03784142328643295,0.03900639161141137,0.03844898661027437,0.03720549669698978,0.03705313508817903,0.03902177139718796,0.039759706643509106,0.03888082366550849,0.038273415962750544,0.03945879996401346,0.03848802549494211
2079,ASU91219@N,40.47266233381421,20.696247784336812,35.41357954208743,30.35449675036066,19.316497932047692,32.654079837509194,21.15616440176652,42.31232880353304,9.198332348594139,33.573913072368605,55.189994091564834,23.455747488915055,9.658248966023846,32.654079837509194,28.51483028064183,61.168910118151025,42.77224542096275,4.5991661742970695,34.95366292465773,44.15199527325187,0.03964957088569832,0.04055091575911998,0.03644491950427558,0.03784142328643295,0.03900639161141137,0.03844898661027437,0.03720549669698978,0.03705313508817903,0.03902177139718796,0.039759706643509106,0.03888082366550849,0.038273415962750544,0.03945879996401346,0.03848802549494211
2080,ASU91098@N,40.468030780631324,20.6938793764592,35.40952693305241,30.351023085473496,19.314287418028588,32.65034301619119,21.15374336260274,42.30748672520548,9.197279722870755,33.57007098847826,55.183678337224535,23.453063293320426,9.657143709014294,32.65034301619119,28.511567140899345,61.62177414323406,42.30748672520548,4.598639861435378,34.94966294690887,44.14694266977963,0.03963782507205654,0.04055347487310962,0.036440185273906044,0.03782263746907545,0.03901163508212861,0.038423621017409065,0.037222019689903775,0.03705773973039821,0.03903934552866075,0.03979309095256136,0.038908701265036,0.038279791390468956,0.03944472958021435,0.03850121693153359
2081,ASU91273@N,40.47266233381421,20.696247784336812,35.41357954208743,30.35449675036066,19.316497932047692,32.654079837509194,21.15616440176652,42.31232880353304,9.198332348594139,33.573913072368605,55.189994091564834,23.455747488915055,9.658248966023846,32.654079837509194,28.51483028064183,61.168910118151025,42.77224542096275,4.5991661742970695,34.95366292465773,44.15199527325187,0.03964957088569832,0.04055091575911998,0.03644491950427558,0.03784142328643295,0.03900639161141137,0.03844898661027437,0.03720549669698978,0.03705313508817903,0.03902177139718796,0.039759706643509106,0.03888082366550849,0.038273415962750544,0.03945879996401346,0.03848802549494211
2082,ASU91315@N,40.47266233381421,20.696247784336812,35.41357954208743,30.35449675036066,19.316497932047692,32.654079837509194,21.15616440176652,42.31232880353304,9.198332348594139,33.573913072368605,55.189994091564834,23.455747488915055,9.658248966023846,32.654079837509194,28.51483028064183,61.168910118151025,42.77224542096275,4.5991661742970695,34.95366292465773,44.15199527325187,0.03964957088569832,0.04055091575911998,0.03644491950427558,0.03784142328643295,0.03900639161141137,0.03844898661027437,0.03720549669698978,0.03705313508817903,0.03902177139718796,0.039759706643509106,0.03888082366550849,0.038273415962750544,0.03945879996401346,0.03848802549494211
2083,ASU91305@N,40.47266233381421,20.696247784336812,35.41357954208743,30.35449675036066,19.316497932047692,32.654079837509194,21.15616440176652,42.31232880353304,9.198332348594139,33.573913072368605,55.189994091564834,23.455747488915055,9.658248966023846,32.654079837509194,28.51483028064183,61.168910118151025,42.77224542096275,4.5991661742970695,34.95366292465773,44.15199527325187,0.03964957088569832,0.04055091575911998,0.03644491950427558,0.03784142328643295,0.03900639161141137,0.03844898661027437,0.03720549669698978,0.03705313508817903,0.03902177139718796,0.039759706643509106,0.03888082366550849,0.038273415962750544,0.03945879996401346,0.03848802549494211
2084,ASU91153@N,40.47266233381421,20.696247784336812,35.41357954208743,30.35449675036066,19.316497932047692,32.654079837509194,21.15616440176652,42.31232880353304,9.198332348594139,33.573913072368605,55.189994091564834,23.455747488915055,9.658248966023846,32.654079837509194,28.51483028064183,61.168910118151025,42.77224542096275,4.5991661742970695,34.95366292465773,44.15199527325187,0.03964957088569832,0.04055091575911998,0.03644491950427558,0.03784142328643295,0.03900639161141137,0.03844898661027437,0.03720549669698978,0.03705313508817903,0.03902177139718796,0.039759706643509106,0.03888082366550849,0.038273415962750544,0.03945879996401346,0.03848802549494211
2085,ASU91164@N,40.47266233381421,20.696247784336812,35.41357954208743,30.35449675036066,19.316497932047692,32.654079837509194,21.15616440176652,42.31232880353304,9.198332348594139,33.573913072368605,55.189994091564834,23.455747488915055,9.658248966023846,32.654079837509194,28.51483028064183,61.168910118151025,42.77224542096275,4.5991661742970695,34.95366292465773,44.15199527325187,0.03964957088569832,0.04055091575911998,0.03644491950427558,0.03784142328643295,0.03900639161141137,0.03844898661027437,0.03720549669698978,0.03705313508817903,0.03902177139718796,0.039759706643509106,0.03888082366550849,0.038273415962750544,0.03945879996401346,0.03848802549494211
2086,ASU91131@N,40.47266233381421,20.696247784336812,35.41357954208743,30.35449675036066,19.316497932047692,32.654079837509194,21.15616440176652,42.31232880353304,9.198332348594139,33.573913072368605,55.189994091564834,23.455747488915055,9.658248966023846,32.654079837509194,28.51483028064183,61.168910118151025,42.77224542096275,4.5991661742970695,34.95366292465773,44.15199527325187,0.03964957088569832,0.04055091575911998,0.03644491950427558,0.03784142328643295,0.03900639161141137,0.03844898661027437,0.03720549669698978,0.03705313508817903,0.03902177139718796,0.039759706643509106,0.03888082366550849,0.038273415962750544,0.03945879996401346,0.03848802549494211
2087,ASU91262@N,40.47266233381421,20.696247784336812,35.41357954208743,30.35449675036066,19.316497932047692,32.654079837509194,21.15616440176652,42.31232880353304,9.198332348594139,33.573913072368605,55.189994091564834,23.455747488915055,9.658248966023846,32.654079837509194,28.51483028064183,61.168910118151025,42.77224542096275,4.5991661742970695,34.95366292465773,44.15199527325187,0.03964957088569832,0.04055091575911998,0.03644491950427558,0.03784142328643295,0.03900639161141137,0.03844898661027437,0.03720549669698978,0.03705313508817903,0.03902177139718796,0.039759706643509106,0.03888082366550849,0.038273415962750544,0.03945879996401346,0.03848802549494211
2088,ASU91087@N,40.46950976642148,20.694635676010986,35.410821045618796,30.352132324816115,19.314993297610254,32.65153628881733,21.15451646881123,42.30903293762246,9.197615856004882,33.57129787441782,55.185695136029295,23.453920432812453,9.657496648805127,32.65153628881733,28.052728360814893,61.62402623523271,42.7689137304227,4.598807928002441,34.950940252818555,44.148556108823435,0.03964348200512875,0.04055792883963157,0.036450407322723255,0.03783541386873327,0.039011278621507696,0.03844028572019429,0.03721888715644029,0.0370493625186042,0.03902713980819878,0.03977143369844814,0.03889087580501464,0.038284694363381555,0.03945456786525539,0.03848344960649396
2089,ASU91230@N,40.47266233381421,20.696247784336812,35.41357954208743,30.35449675036066,19.316497932047692,32.654079837509194,21.15616440176652,42.31232880353304,9.198332348594139,33.573913072368605,55.189994091564834,23.455747488915055,9.658248966023846,32.654079837509194,28.51483028064183,61.168910118151025,42.77224542096275,4.5991661742970695,34.95366292465773,44.15199527325187,0.03964957088569832,0.04055091575911998,0.03644491950427558,0.03784142328643295,0.03900639161141137,0.03844898661027437,0.03720549669698978,0.03705313508817903,0.03902177139718796,0.039759706643509106,0.03888082366550849,0.038273415962750544,0.03945879996401346,0.03848802549494211
2090,ASU91186@N,40.47266233381421,20.696247784336812,35.41357954208743,30.35449675036066,19.316497932047692,32.654079837509194,21.15616440176652,42.31232880353304,9.198332348594139,33.573913072368605,55.189994091564834,23.455747488915055,9.658248966023846,32.654079837509194,28.51483028064183,61.168910118151025,42.77224542096275,4.5991661742970695,34.95366292465773,44.15199527325187,0.03964957088569832,0.04055091575911998,0.03644491950427558,0.03784142328643295,0.03900639161141137,0.03844898661027437,0.03720549669698978,0.03705313508817903,0.03902177139718796,0.039759706643509106,0.03888082366550849,0.038273415962750544,0.03945879996401346,0.03848802549494211
2091,ASU91241@N,40.47266233381421,20.696247784336812,35.41357954208743,30.35449675036066,19.316497932047692,32.654079837509194,21.15616440176652,42.31232880353304,9.198332348594139,33.573913072368605,55.189994091564834,23.455747488915055,9.658248966023846,32.654079837509194,28.51483028064183,61.168910118151025,42.77224542096275,4.5991661742970695,34.95366292465773,44.15199527325187,0.03964957088569832,0.04055091575911998,0.03644491950427558,0.03784142328643295,0.03900639161141137,0.03844898661027437,0.03720549669698978,0.03705313508817903,0.03902177139718796,0.039759706643509106,0.03888082366550849,0.038273415962750544,0.03945879996401346,0.03848802549494211
2092,ANA78450@N,38.59238990699097,20.01086884066198,40.49818693943496,23.822462905549976,16.199274775773986,30.49275251910397,18.581521066328982,29.063404744770974,10.00543442033099,35.73369435832497,58.12680948954195,14.769927001440987,9.052535904108991,23.822462905549976,19.05797032443998,44.30978100432296,55.26811394087595,3.8115940648879962,22.86956438932798,38.11594064887996,0.039290802465208205,0.03771763546076699,0.03674375131299804,0.036779194947964534,0.037812819368824836,0.03807846131121032,0.03600770316157053,0.03732057649769304,0.038140284203744934,0.03661892215802394,0.037965168128740664,0.03752161973184912,0.03863136584615028,0.03492243729425507
2093,ATQ39390@N,43.99704255533227,20.16531117119396,44.91364760856836,29.789664230172892,19.707008644575915,30.247966756790937,22.45682380428418,42.16383244886009,8.707748005742845,34.83099202297138,51.78818550783903,22.915126330902226,9.16605053236089,31.622874336645072,27.039849070464626,52.70479056107512,42.62213497547814,5.04132779279849,37.12250465606161,38.95571476253378,0.039630073928023785,0.04015258263196864,0.03737161783818438,0.03639299502372206,0.03955252328349771,0.039043970505192885,0.038171122727553214,0.03713210222285136,0.03881216601465876,0.03907269499772059,0.03832421047863157,0.03876360251606721,0.04075342498209702,0.038524386231786216
2094,AXX83297@N,38.92738334699902,17.146585521892426,52.36659902632012,31.51264366185635,25.48816766767793,24.09790397671368,19.000270443178096,42.17133195924894,6.951318454821254,35.683434734749106,57.92765379017712,27.3418525889636,10.195267067071173,33.36632858314202,26.415010128320766,51.43975656567728,43.56159565021319,6.487897224499837,35.683434734749106,45.41528057149886,0.03890465710165663,0.039380721032072456,0.038792092434481756,0.03906720967964557,0.037992338033671365,0.03801746331372809,0.03801416123609806,0.037973030177576264,0.03864436133278897,0.037434940891749265,0.03783460018183607,0.038893594017150444,0.03869145358659387,0.03693814665953419
2095,ANI69889@N,40.47347626952257,20.236738134761286,35.41429173583225,30.35510720214193,19.316886401363046,32.65473653563753,21.156589868159525,42.31317973631905,8.738591467283282,33.57458826903577,55.65102987059353,23.456219201655127,9.658443200681523,33.11466240233665,28.055477868646328,61.17014027098298,42.31317973631905,4.599258666991202,35.87421760253137,44.152883203115536,0.03963355207032068,0.04038689470264989,0.036584479562163416,0.037877751698093536,0.03903357421108233,0.03838196339514326,0.03721193578961567,0.03710310518827829,0.03908283125723921,0.03968155664505607,0.03895997293002351,0.03814930637961745,0.039468076464595755,0.038519133007000904
2096,QGQ60252@N,40.70959405571523,19.652907475172867,38.36996221343274,32.28691942349828,20.588760212085862,29.011434844302805,23.396318422824844,43.98507863491071,10.294380106042931,35.094477634237265,63.17005974162708,19.652907475172867,6.550969158390956,37.43410947651975,23.86424479128134,62.23420700471408,48.66434231947567,5.147190053021466,29.9472875812158,57.08701695169262,0.03862561652773415,0.03896119901478409,0.03797617151592697,0.03918275380856019,0.0372967951368381,0.03766468380256723,0.037256424717083396,0.038020526675613786,0.038611953895055555,0.03807737639177081,0.037459884921855126,0.03728266469242133,0.03757723650722714,0.03808034393606531
2097,AMR59401@N,42.37013162828895,19.30194885288719,39.54545618640302,29.65909213980227,20.243507333515833,29.188312899487947,24.95129973665905,47.07792403143217,11.769481007858042,35.77922226388845,61.201301240861824,17.889611131944225,5.64935088377186,38.13311846546006,24.480520496344727,61.201301240861824,49.9025994733181,5.178571643457539,29.188312899487947,59.31818427960454,0.038596926524699385,0.038581169211226604,0.03750866083817542,0.038646728925965476,0.037197574797815894,0.03796595013601156,0.0367812469893338,0.03775497569550992,0.03828193667441256,0.0377045895566123,0.03766521353030973,0.03727852605492379,0.03751144724975825,0.037745813500923674
2098,ANA67924@N,40.21430503796373,20.107152518981867,39.27908864173202,29.459316481299012,20.57476071709772,28.524100085067296,24.783234500140438,46.29321161346988,11.222596754780575,34.60300666057344,61.25667395317731,18.704327924634292,5.14369017927443,39.27908864173202,24.783234500140438,61.25667395317731,48.163644405933304,5.14369017927443,28.991708283183154,60.321457556945596,0.03875393600118868,0.038949180949433754,0.03785048320920369,0.038857129287509166,0.0374305200517362,0.03792372696134043,0.03707753723713396,0.037953690571209855,0.038760177656112095,0.03786239167368411,0.03787277872795501,0.0375757591620354,0.03760080645780323,0.0379236839377969
2099,ART85697@N,41.8037610372465,19.25791238794502,38.98552995608382,29.12172117201442,20.667027928526363,29.12172117201442,24.42466937007661,45.56140247879675,11.742629504844524,35.227888514533575,60.591968244997744,19.25791238794502,5.166756982131591,39.4552351362776,24.894374550270392,62.47078896577287,49.788749100540784,5.166756982131591,29.12172117201442,59.182852704416405,0.03868582558036163,0.03855668343833037,0.037763035170986795,0.03867242162291181,0.03712964813007554,0.03772470895707983,0.036803366721163085,0.037726513222791865,0.03851348255931429,0.03780924916697511,0.03779502482026102,0.037336962697523866,0.037734375068505494,0.038043522649938155
2100,QGQ60336@N,40.70959405571523,19.652907475172867,38.36996221343274,32.28691942349828,20.588760212085862,29.011434844302805,23.396318422824844,43.98507863491071,10.294380106042931,35.094477634237265,63.17005974162708,19.652907475172867,6.550969158390956,37.43410947651975,23.86424479128134,62.23420700471408,48.66434231947567,5.147190053021466,29.9472875812158,57.08701695169262,0.03862561652773415,0.03896119901478409,0.03797617151592697,0.03918275380856019,0.0372967951368381,0.03766468380256723,0.037256424717083396,0.038020526675613786,0.038611953895055555,0.03807737639177081,0.037459884921855126,0.03728266469242133,0.03757723650722714,0.03808034393606531
2101,QCQ19912@N,42.07892301647639,20.104374330094277,37.87103071482875,30.857876878749355,20.571917919166236,28.987702522461515,23.377179453597996,45.35172813998011,12.156133315870957,34.130682002253074,60.78066657935479,19.636830741022315,5.610523068863519,38.338574303900714,24.779810220813875,61.248210168426745,50.02716403069971,5.142979479791559,28.987702522461515,57.97540504492303,0.038553003418575836,0.038775808913311276,0.03802466216796681,0.03879922187797291,0.03705593544586741,0.037972932329179566,0.03702231236990466,0.03808546637103036,0.03883309288745232,0.03791253732635757,0.03779890642707523,0.03733379678484891,0.03808836099503527,0.03820037361346194
2102,QGQ60258@N,40.68885894950099,19.642897423897033,38.35041877998944,32.73816237316172,20.57827349170165,28.528970068040927,23.384401695115514,43.49498715291485,10.289136745850826,35.07660254267327,63.6055726107142,19.642897423897033,6.079944440730033,37.41504271218482,23.852089729017823,62.20250850900727,48.639555525840265,5.144568372925413,29.93203416974786,57.52562816998416,0.03881345833228004,0.038886978933564326,0.03809025762734086,0.039119908466605194,0.03721351046293627,0.037794727619930184,0.03729072675504982,0.0380572468368111,0.03854494912154161,0.03809116525390048,0.03750989488083955,0.03716330726543302,0.03765356823844804,0.03808226630300908
2103,AXX83303@N,38.45389079039503,17.142095894513446,53.742787128744865,30.577792676699662,25.48149389724972,24.091594230127008,20.385195117799775,39.84379045751774,7.876098113695368,35.674091456149604,58.839085908194804,26.871393564372433,9.729297669858983,33.82089189998599,26.40809367533153,50.03638801641763,43.08688968080407,6.486198446572656,35.674091456149604,44.94008923696769,0.03899415195484239,0.03916924835904495,0.03853259964164157,0.03932315482377953,0.03780400088842996,0.03767802610104194,0.038194952319683215,0.03778160240569414,0.038996795108204814,0.03725211556209015,0.03822367627717963,0.03901281167296797,0.03880065714127357,0.036936318703221956
2104,QGQ60264@N,41.32281208196511,19.252673810915564,38.97492503185346,29.58337683140684,20.661406040982556,29.11379942138451,24.418025321161203,45.54900877216609,11.73943525055827,35.687883161697144,61.045063302903,19.252673810915564,5.165351510245639,38.50534762183113,24.418025321161203,62.92337294299233,49.77520546236706,5.165351510245639,29.11379942138451,59.16675366281368,0.03861113098399687,0.038596770070855886,0.03774571401020155,0.03880483803407037,0.03717980576799503,0.037710339677644825,0.03680577060412873,0.037813372737505783,0.03856173987208003,0.03781425020984275,0.03777338113058886,0.03729790038248762,0.037732941415303284,0.037974635080967545
2105,ATG31094@N,41.20090828165881,19.19587772213649,40.2645240025302,29.9642969321155,20.600454140829406,28.559720513422583,24.814183396908145,46.35102181686616,11.704803489107617,35.11441046732285,62.26955456205252,19.664069861700796,4.681921395643046,37.92356330470868,24.345991257343844,60.86497814335961,48.69198251468769,5.1501135352073515,29.02791265298689,58.524017445538085,0.038753923612671895,0.038756921942843456,0.03779478666606932,0.03891573546259657,0.03742567155414533,0.037791076142611096,0.03688484254762396,0.03792241620411666,0.03854223234903532,0.037839544581124054,0.0378018740531087,0.037399537096588206,0.03778672968945682,0.03819256853370391
2106,ANI69900@N,40.4451969817797,20.68220300204644,35.38954735905724,30.333897736334777,19.303389468576675,32.63192029211771,21.141807513203027,42.28361502640605,9.19209022313175,34.01073382558747,55.1525413387905,23.439830068985962,9.651694734288338,32.63192029211771,28.495479691708425,61.58700449498273,42.28361502640605,4.596045111565875,34.92994284790065,43.66242855987581,0.03965210494929666,0.04059530849156194,0.0365024092152627,0.03784219734134504,0.03903278488798022,0.03847711533505318,0.03723552332636968,0.03702623271957222,0.039099042624149455,0.03974359774513286,0.03892596178696488,0.03824315335107078,0.0394885791772546,0.038531477892398275
2107,ANI69922@N,40.476625894567505,20.698274605176564,35.417047657746565,29.897507763032813,19.318389631498125,32.19731605249688,21.158236263069377,41.85651086824594,10.119156473641876,33.57720102617532,55.195398947137505,23.45804455253344,9.659194815749062,33.57720102617532,28.517622789354377,61.17490049974407,42.31647252613875,4.599616578928125,34.95708599985375,44.15631915771,0.03947409268815617,0.040538483462746515,0.03647455539465691,0.0377631247830755,0.03895605665506728,0.03846538421655685,0.03739903892663026,0.03708278594207406,0.039016412643386955,0.0398364430907916,0.03892763814926983,0.03819000709948758,0.039347000105052196,0.038567318950235886
2108,QGQ60276@N,41.309636583542066,19.246535226423006,38.962498141295356,29.573944372308524,20.654818291771033,28.63508899540984,24.410239799365765,45.53448577958614,12.205119899682883,35.67650432214997,61.025599498414415,19.71596291487235,5.163704572942758,38.49307045284601,24.87966748781511,62.43388256376244,49.75933497563022,5.163704572942758,28.63508899540984,59.14788874461705,0.03855264722707656,0.03856573562624972,0.03779571177606111,0.03888268244470529,0.037245763523367406,0.03767260062759402,0.036778123951481397,0.03783784905566389,0.03856380524618108,0.037863733745115036,0.03780443364289578,0.0373356999421693,0.03771117594892788,0.03796234879316998
