,#,Xc1.A,Xc1.R,Xc1.N,Xc1.D,Xc1.C,Xc1.Q,Xc1.E,Xc1.G,Xc1.H,Xc1.I,Xc1.L,Xc1.K,Xc1.M,Xc1.F,Xc1.P,Xc1.S,Xc1.T,Xc1.W,Xc1.Y,Xc1.V,Xc2.lambda1,Xc2.lambda2,Xc2.lambda3,Xc2.lambda4,Xc2.lambda5,Xc2.lambda6,Xc2.lambda7,Xc2.lambda8,Xc2.lambda9,Xc2.lambda10,Xc2.lambda11,Xc2.lambda12,Xc2.lambda13,Xc2.lambda14,Xc2.lambda15,Xc2.lambda16,Xc2.lambda17,Xc2.lambda18,Xc2.lambda19,Xc2.lambda20
119,AGT51380@H,29.368509291460807,15.457110153400425,42.89348067568618,21.639954214760593,17.38924892257548,22.412809722430616,10.819977107380296,31.30064806063586,9.660693845875265,31.30064806063586,50.62203575238639,17.002821168740468,4.637133046020128,28.595653783790784,18.1621044302455,52.55417452156144,39.80205864500609,5.023560799855138,26.663515014615733,48.303469229376326,0.03214949924350935,0.03129534731145985,0.029502972269688794,0.03083740326952625,0.030579052448686514,0.031221842566695385,0.030411785221088963,0.03019965114824053,0.03144709299938722,0.03018139253030692,0.03045115698073736,0.03129072634867228,0.03085058634649064,0.02929292064242962,0.031134420921936294,0.03016343856429627,0.030125013439145417,0.03072290396678241,0.03108049472120615,0.03063454522470328
120,ADC35483@H,30.982294763352314,14.384636854413575,29.875784236089732,26.925089496722844,14.384636854413575,20.286026333147348,15.491147381676157,29.138110551248012,5.532552636312913,29.138110551248012,36.51484739966523,22.130210545251654,7.3767368484172176,30.613457920931456,21.02370001798907,35.40833687240264,36.14601055724437,4.05720526662947,19.91718949072649,33.56415266029834,0.032515632353954056,0.033016138075874814,0.030071263011248697,0.031698014280668235,0.03197911843435784,0.03100176975070074,0.030679793025706083,0.031545657535386795,0.03138662719066762,0.03131508633225353,0.03170383652375009,0.03154124983286151,0.0326830659630343,0.030523079369069516,0.030345738775266903,0.03226302495399109,0.0321567724162307,0.0318685693160119,0.031593754017730916,0.031274966420373765
121,ADC35497@H,30.982294763352314,14.384636854413575,29.875784236089732,26.925089496722844,14.384636854413575,20.286026333147348,15.491147381676157,29.138110551248012,5.532552636312913,29.138110551248012,36.51484739966523,22.130210545251654,7.3767368484172176,30.613457920931456,21.02370001798907,35.40833687240264,36.14601055724437,4.05720526662947,19.91718949072649,33.56415266029834,0.032515632353954056,0.033016138075874814,0.030071263011248697,0.031698014280668235,0.03197911843435784,0.03100176975070074,0.030679793025706083,0.031545657535386795,0.03138662719066762,0.03131508633225353,0.03170383652375009,0.03154124983286151,0.0326830659630343,0.030523079369069516,0.030345738775266903,0.03226302495399109,0.0321567724162307,0.0318685693160119,0.031593754017730916,0.031274966420373765
122,ACQ82725@H,31.007750987833905,14.396455815780028,29.90033130969698,26.578072275286207,14.396455815780028,20.30269409917696,15.503875493916953,29.531191416984672,5.537098390684626,28.423771738847748,36.544849378518535,22.148393562738505,7.382797854246168,30.638611095121597,21.04097388460158,35.43742970038161,36.544849378518535,4.060538819835393,19.933554206464652,33.960870129532374,0.032493285931506535,0.03302678936829862,0.03002846230300974,0.03167343251306337,0.032011285483640003,0.030932486349097562,0.03072893409957812,0.031545691786667995,0.03133849425671256,0.03124019237044185,0.03176719516066878,0.03150031614216421,0.03267333985421633,0.030489153130491657,0.030326491712035816,0.03223440845367019,0.03215588292578426,0.03180454092224561,0.031568070565645985,0.03132165395875237
123,AEN19358@H,31.124385001684338,13.874725844124344,43.12414789389999,24.749510965194776,20.624592470995648,19.49961469985043,16.49967397679652,32.99934795359304,5.999881446107825,28.499436869012165,47.249066388099116,22.87454801328608,7.87484439801652,27.749451688248687,20.999585061377385,40.12420717084608,35.624296086265204,5.249896265344346,29.249422049775642,36.374281267028685,0.03190583774890194,0.031766995786130785,0.031744491190850876,0.03193946109384049,0.030820978522259755,0.030354229549784093,0.031064180254825276,0.03073572640297024,0.03152778426992262,0.03038306057145173,0.03112988055400882,0.0316116832286406,0.03156442692969416,0.030149741912617795,0.030969951598801452,0.03149406800667776,0.031349787986216564,0.03166473239349583,0.03204453880673471,0.030785852810435502
124,AEN19366@H,31.13785289807035,13.880729605163891,43.14280823226615,24.760220376778832,20.633516980649027,19.50805241806817,16.50681358451922,33.01362716903844,6.0024776670978985,28.51176891871502,48.01982133678319,22.50929125161712,7.8782519380659926,27.761459210327782,21.008671834842644,39.76641454452358,35.63971114839377,5.252167958710661,29.262078627102255,36.390020856781014,0.03196528420423991,0.0317413930893147,0.03175678001234575,0.03192385246706908,0.03070470673760323,0.03036432632702636,0.031126462628793136,0.030707517250615008,0.03150134275141714,0.030404437953456598,0.0309951316181576,0.03160707812603182,0.03154904277481866,0.030128221500782138,0.03100200893234947,0.0313903660329096,0.0313900077383441,0.03172845707454295,0.03208105365187561,0.030777674934688456
125,AFD98785@H,29.949562876748594,16.12668770286463,44.15640680546267,21.502250270486172,17.278593967354958,22.27018778014639,11.519062644903306,31.485437896069037,8.063343851432315,30.717500386408815,50.683875637574545,16.12668770286463,4.6076250579613225,29.565594121918487,18.04653147701518,49.1480006182541,40.31671925716157,4.991593812791432,26.877812838107715,47.22815684410355,0.03223860590538699,0.0313893627133228,0.029451298239671686,0.030858623323632883,0.03085307557190597,0.03131395686817366,0.03070062455019626,0.03015449912438014,0.03156132165511621,0.030510141010558395,0.030343107432348616,0.03130378719500038,0.030825890329981096,0.029557362566493613,0.03141086601679363,0.030268128447067635,0.03016655550044089,0.030951862862544116,0.03111909005783144,0.031053085799043353
126,AFD98792@H,29.364474229234176,15.45498643643904,42.887587361118335,21.636981011014655,17.38685974099392,22.40973033283661,10.818490505507327,31.296347533789056,9.6593665227744,31.682722194700034,50.61508057933786,17.000485080082946,4.636495930931712,28.591724907412225,18.54598372372685,52.16057922298176,39.410215412919555,5.022870591842688,26.659851602857344,48.296832613872,0.03214074224170558,0.03136020040984437,0.029526408953645968,0.03079953185162109,0.030570595726147013,0.03119197972503313,0.030388751958853,0.030266824649985268,0.0314679531551143,0.030178159891911412,0.030471084739190576,0.031272788578811925,0.030851213920197008,0.029300093829286625,0.031134053425981446,0.030166802962826988,0.030125435357589027,0.03077934278076618,0.03104631574454505,0.030587059185968036
127,AFD98799@H,29.364474229234176,15.45498643643904,42.887587361118335,21.636981011014655,17.38685974099392,22.40973033283661,10.818490505507327,31.296347533789056,9.6593665227744,31.682722194700034,50.61508057933786,17.000485080082946,4.636495930931712,28.591724907412225,18.54598372372685,52.16057922298176,39.410215412919555,5.022870591842688,26.659851602857344,48.296832613872,0.03214074224170558,0.03136020040984437,0.029526408953645968,0.03079953185162109,0.030570595726147013,0.03119197972503313,0.030388751958853,0.030266824649985268,0.0314679531551143,0.030178159891911412,0.030471084739190576,0.031272788578811925,0.030851213920197008,0.029300093829286625,0.031134053425981446,0.030166802962826988,0.030125435357589027,0.03077934278076618,0.03104631574454505,0.030587059185968036
128,AFD98806@H,29.955838713770003,16.13006699972231,44.1656596420968,21.506755999629746,17.282214642559616,22.27485442818795,11.521476428373077,31.49203557088641,8.065033499861155,29.955838713770003,50.69449628484154,16.13006699972231,4.6085905713492314,29.5717894994909,18.050313071117824,49.15829942772513,40.32516749930577,4.9926397856283335,26.883444999537183,48.00615178488783,0.03223381707143033,0.03139234257782861,0.029438858093753253,0.03085139295251051,0.030850996664435498,0.03132142820837284,0.030705592640777473,0.030154423368806933,0.031556370923000454,0.030499719843178417,0.030323398459369554,0.03131732792656611,0.030822761525213942,0.02954660397043411,0.03141588848257825,0.030265195596104435,0.03015679067311509,0.03094617319482195,0.031100717016230933,0.031050986532368787
129,AFD98813@H,29.955838713770003,16.13006699972231,44.1656596420968,21.506755999629746,17.282214642559616,22.27485442818795,11.521476428373077,31.49203557088641,8.065033499861155,29.955838713770003,50.69449628484154,16.13006699972231,4.6085905713492314,29.5717894994909,18.050313071117824,49.15829942772513,40.32516749930577,4.9926397856283335,26.883444999537183,48.00615178488783,0.03223381707143033,0.03139234257782861,0.029438858093753253,0.03085139295251051,0.030850996664435498,0.03132142820837284,0.030705592640777473,0.030154423368806933,0.031556370923000454,0.030499719843178417,0.030323398459369554,0.03131732792656611,0.030822761525213942,0.02954660397043411,0.03141588848257825,0.030265195596104435,0.03015679067311509,0.03094617319482195,0.031100717016230933,0.031050986532368787
130,ADN03339@H,22.712951256849543,13.627770754109724,43.15460738801413,25.741344757762814,21.198754506392905,14.763418316952201,14.763418316952201,27.63409069583361,10.220828065582294,31.04103338436104,51.104140327911466,22.33440206923538,4.921139438984067,33.690877697660156,19.30600856832211,58.67512408019465,32.55523013481768,6.056787001826544,26.87699232060529,32.93377932243183,0.03093703161726335,0.03200334152558806,0.031780477111351686,0.031862235961389616,0.030742209682000494,0.03108019291783474,0.0303610827279702,0.03026264168947788,0.03110694024106183,0.030092019156075508,0.031597207481661664,0.03089489078550324,0.03224864083353345,0.030256462009620982,0.03045283993900432,0.031249251317692937,0.031171834572094558,0.030037644513097088,0.03164386549614909,0.03167000280747033
131,AFD98820@H,29.95660917929503,16.130481865774247,44.16679558485806,21.50730915436566,17.28265914190098,22.27542733845015,11.52177276126732,31.492845547464007,8.065240932887123,29.95660917929503,50.69580014957621,16.130481865774247,4.608709104506928,29.572550087252786,18.050777325985468,49.15956378140723,40.326204664435615,4.9927681965491715,26.88413644295708,48.00738650528049,0.03222578493637765,0.03138459524591016,0.02945120068331292,0.03083986913936847,0.030838258409904687,0.03133289213830412,0.0306833089440277,0.030146616120701932,0.031567399684015146,0.030491656881980665,0.030319596512226134,0.03131335240326693,0.030826958990872875,0.029552434705305948,0.03141953708374992,0.030267636210465854,0.030160880033809182,0.03095743885425819,0.03111033876773693,0.03105115221216073
132,AIV41891@H,31.135423749362374,13.879646731643467,43.13944254429727,25.133414351894928,20.631907303794343,19.506530541769198,16.505525843035475,32.635926098729236,6.002009397467446,28.509544637970365,47.640949592397845,22.50753524050292,7.877637334176022,27.759293463286934,20.631907303794343,40.51356343290526,35.63693079746296,5.251758222784015,29.259795812653795,36.38718197214639,0.03191654380866341,0.03177521735138404,0.03168891375920437,0.03199606759580316,0.030686621676271546,0.030335474923524664,0.03104195151580568,0.030706968933713028,0.03146142097289413,0.03039134483945145,0.031098884602034117,0.031555415940231035,0.031544701624727084,0.030152043398080693,0.030999204766277478,0.03138187003266199,0.03142175412210317,0.031742360464551665,0.03211762660618474,0.030860025724717216
133,AFD98827@H,29.57836528124375,16.13365378976932,44.17548061484456,21.511538386359092,17.286057631895698,22.279807614443346,11.5240384212638,31.88317296549651,7.682692280842533,30.346634509328005,50.705769053560715,16.13365378976932,4.609615368505519,29.194230667201623,18.054326859979952,49.16923059739221,40.718269088465426,4.993749982547646,26.889422982948865,48.01682675526583,0.03225939087867426,0.03135829715756343,0.029473850282137372,0.03089164219073347,0.030881379323857844,0.03141663339546898,0.030591159729421637,0.030219018822079786,0.03150680312344882,0.030539384212355962,0.03026920720822683,0.03142311704862627,0.030721127834234842,0.02953540554197779,0.03136279655043043,0.03038867351719101,0.030102094354775174,0.030878739466168384,0.031057797956184286,0.030988867364316993
134,AFD98834@H,29.953217965016606,16.128655827316635,44.16179571765269,21.504874436422178,17.280702672124963,22.2729056662944,11.52046844808331,31.48928042476105,8.064327913658317,30.337233579952716,50.69006117156656,16.128655827316635,4.608187379233324,29.569202350080495,18.048733901997185,49.15399871182212,40.32163956829159,4.992202994169435,26.881093045527724,47.61793625207768,0.032236612338836124,0.03139118618210581,0.029444832709595404,0.03085497700315469,0.030841736622850047,0.031324980445375246,0.030696942463214315,0.030145816987222077,0.031559451722959236,0.030496413483159412,0.030329346545185428,0.031320188726533936,0.03082868876858436,0.029554832284983536,0.0314169452949504,0.03027143380723522,0.030157963324062443,0.030947279633266603,0.031108849804494555,0.03105590691612089
135,AIV41795@H,31.52768273568898,13.887193585958242,42.036910314251976,25.147080277275734,20.267796044371487,19.51713693161699,15.76384136784449,34.53031918670698,5.629943345658747,28.900375841048234,46.165535434401725,22.519773382634988,8.257250240299495,27.399057615539235,21.769114269880486,42.036910314251976,34.90564874308423,5.254613789281497,28.900375841048234,36.78229652497048,0.031737146238979747,0.03195945734201189,0.031482756086526044,0.03174061635340274,0.030856880591392803,0.030870873781412494,0.030853120539491696,0.030859119947922817,0.03144267894143541,0.030450080494980082,0.030688826134683222,0.03164122784656102,0.03148831529899129,0.029908298598933233,0.031057317826804095,0.03178427859560951,0.03120574389453341,0.03174354824956384,0.032212363311803785,0.03068779354771118
136,AIV41855@H,31.1231593067907,13.874179450015133,43.12244964193892,25.12351413921659,20.623780263536005,19.49884679461586,16.124046387855422,32.62307059868423,5.999645167574111,28.498314545977028,47.622183517619504,23.248625024349682,7.8745342824410205,27.373381077056884,20.99875808650939,40.12262705815187,35.62289318247129,5.249689521627348,29.24827019192379,36.37284882841805,0.03190791922324433,0.03178388320620646,0.031627024203918094,0.031956729359866654,0.03084303872569426,0.030380137733781582,0.031081018789930234,0.030649955725031233,0.031550155008392505,0.030406996164354785,0.031161499774799914,0.031676139919679276,0.031571690841640854,0.030179156294675796,0.030932150319725897,0.031452806618846495,0.0313755101481541,0.031614684825390156,0.0320534078132469,0.03081827233003856
