,#,Xc1.A,Xc1.R,Xc1.N,Xc1.D,Xc1.C,Xc1.Q,Xc1.E,Xc1.G,Xc1.H,Xc1.I,Xc1.L,Xc1.K,Xc1.M,Xc1.F,Xc1.P,Xc1.S,Xc1.T,Xc1.W,Xc1.Y,Xc1.V,Xc2.lambda1,Xc2.lambda2,Xc2.lambda3,Xc2.lambda4,Xc2.lambda5,Xc2.lambda6,Xc2.lambda7,Xc2.lambda8,Xc2.lambda9,Xc2.lambda10,Xc2.lambda11,Xc2.lambda12,Xc2.lambda13
1185,APD51507@N,42.7609809146494,19.922729744325288,49.077944004313515,29.6411344976547,21.86641069499117,31.58481544832058,17.493128555992936,47.134263053647636,6.3169630896641165,35.95809758731882,62.19779042130822,20.89457021965823,9.23248451566294,33.52849639898646,24.296011883323523,58.310428519976455,52.96530590564528,7.7747238026635275,33.52849639898646,58.310428519976455,0.04126442097955557,0.04089811095944756,0.037543294696264135,0.04032100412560028,0.03933535926515991,0.04144341189396153,0.03803138875505236,0.03867895975513089,0.039777526485270887,0.0392154587153907,0.038535312075758964,0.040067800242275436,0.0389677143846614
1186,APD51475@N,44.55079826558177,17.13492240983914,41.12381378361394,34.75941403138797,21.54104531522635,30.842860337710455,20.56190689180697,42.59252141874301,9.301815022484105,37.20726008993642,61.19615146371122,30.842860337710455,8.322676599064726,34.75941403138797,26.43673743232325,66.58141279251781,52.8734748646465,5.385261328806587,26.43673743232325,59.23787461687246,0.04054315298410681,0.03909971272472242,0.03947072951480413,0.03966110804061237,0.03897568116724719,0.0398787521852892,0.03876826492262397,0.039251794792751385,0.039698135508948885,0.03868215913382178,0.03713044976580339,0.040067170750181104,0.03920367679939764
1187,APD51483@N,45.121470360633175,23.28850083129454,42.21040775672135,36.38828254889772,21.347792428686663,23.77367793194651,19.892261126730755,41.725230656069385,10.188719113691361,33.96239704563787,63.55820018540802,17.466375623470906,9.218364912387422,35.41792834759378,25.22920923390242,61.61749178280014,54.825012373672564,7.277656509779544,28.140271837814236,65.4989085880159,0.04116414018543413,0.039705880968289434,0.039209951440484336,0.03955663637051806,0.04036067448100311,0.04058514318589099,0.03816126022259823,0.039315158405617626,0.0394561159156013,0.039058714505367804,0.03906366603548546,0.03917684141882819,0.040008716212911716
1188,YP_009328935@N,44.55079826558177,17.13492240983914,41.12381378361394,34.75941403138797,21.54104531522635,30.842860337710455,20.56190689180697,42.59252141874301,9.301815022484105,37.20726008993642,61.19615146371122,30.842860337710455,8.322676599064726,34.75941403138797,26.43673743232325,66.58141279251781,52.8734748646465,5.385261328806587,26.43673743232325,59.23787461687246,0.04054315298410681,0.03909971272472242,0.03947072951480413,0.03966110804061237,0.03897568116724719,0.0398787521852892,0.03876826492262397,0.039251794792751385,0.039698135508948885,0.03868215913382178,0.03713044976580339,0.040067170750181104,0.03920367679939764
1189,AEK25511@N,43.676559074896005,20.414043915440523,53.646208428948356,37.97961658686609,18.989808293433047,33.232164513507826,28.009967232813743,38.454361794201915,14.242356220074784,41.302833038216875,61.24213174632157,25.636241196134613,10.444394561388174,37.97961658686609,21.838279537448003,50.797737184933396,54.12095363628418,10.444394561388174,36.555380964858614,58.393660502306616,0.04154669318204062,0.040656691073862807,0.03934899091774037,0.04139924774440714,0.04029960745718851,0.04161265007169846,0.039720649737077,0.040610572057778634,0.04040756811894619,0.0398172161224371,0.03903306246425819,0.03998921588345825,0.040812627833280546
1190,AFU92122@N,44.08175108336677,20.60342713679099,51.26899310782874,31.14471543933522,19.64512820019606,26.832370224658032,24.915772351468174,34.97791118571494,7.6663914927594385,43.12345214677184,57.97708566399325,23.957473414873245,9.582989365949297,34.49876171741747,23.47832394657578,53.1855909810186,45.998348956556626,7.187242024461973,28.748968097847893,57.497936195695786,0.04262880693385575,0.041781052427213985,0.04039171850313409,0.03990688315348814,0.03934622390935857,0.04059687010789281,0.0391008555914501,0.03912170067634231,0.040686327842066494,0.03878056935815096,0.03823704655749024,0.04031612056719937,0.039956356074892396
1191,AFU92131@N,44.08326804506818,20.604136151499258,51.270757400242346,31.145787205754694,19.64580423747604,26.8332935926502,24.916629764603755,34.97911486184758,7.666655312185771,43.12493613104496,57.499914841393284,23.958297850580536,9.583319140232215,34.49994890483597,23.479131893568923,53.187421228288784,45.999931873114626,7.1874893551741605,28.749957420696642,57.979080798404894,0.04263296495518287,0.041772477861301324,0.04039398635143209,0.03990214872821459,0.039352068978243546,0.04059632641756105,0.03910165612829511,0.03911794683026946,0.04068521668306375,0.038778759877096364,0.03823222271533448,0.04031239256565876,0.0399558748967358
1192,AGT52080@N,42.72676915325303,20.888642697145926,52.221606742864815,38.454092237927725,18.98967517922357,32.28244780468007,27.535029009874176,38.454092237927725,10.919063228053552,41.30254351481126,63.61541185039896,27.535029009874176,10.919063228053552,35.605640961044195,21.363384576626515,52.696348622345404,58.39325117611248,9.969579469092373,35.605640961044195,56.96902553767071,0.04162749391465882,0.04074836522838898,0.03950424445532711,0.041265482093639005,0.04036410860020134,0.042034480946227984,0.039829536408119634,0.04050681454762541,0.040062815610785146,0.03925992567555063,0.039251456006666414,0.04001543090598226,0.04078796612623791
1193,AFX59327@N,34.7840353371743,15.942682862871553,39.132039754321085,23.67246849335473,17.875129270492348,27.53736130859632,17.39201766858715,42.03070936575228,6.763562426672781,36.233370142889896,43.480044171467874,22.223133687639137,9.662232038103973,30.436030920027513,19.807575678113142,53.14227620957185,39.615151356226285,4.348004417146788,30.436030920027513,43.963155773373074,0.03918894204772713,0.03988178297148418,0.03983968941053373,0.04114723554242114,0.03929758421701184,0.03908050552870662,0.040232588748807765,0.03968198896889222,0.039598330699248986,0.039504218878584865,0.03913650471350334,0.04005185182347965,0.040247174544399904
1194,AGT20793@N,39.72912843254995,18.445666772255333,38.31023098853031,34.5265044711446,18.445666772255333,26.01311980702675,19.864564216274974,37.36429935918388,7.0944872200982045,36.891333544510665,46.82361565264815,28.377948880392818,9.459316293464273,39.25616261787673,26.95905143637318,45.40471820862851,46.82361565264815,5.20262396140535,25.540153992353538,43.03988913526244,0.04166820056416855,0.042292769329764564,0.038559583438825304,0.04064155482301737,0.041024969884487596,0.03972611864436828,0.03934680750461253,0.04044181099264301,0.04022780946904546,0.040128523504748013,0.04066263597745483,0.04044051884200825,0.04187288235164273
1195,AGT20823@N,39.72912843254995,18.445666772255333,38.31023098853031,34.5265044711446,18.445666772255333,26.01311980702675,19.864564216274974,37.36429935918388,7.0944872200982045,36.891333544510665,46.82361565264815,28.377948880392818,9.459316293464273,39.25616261787673,26.95905143637318,45.40471820862851,46.82361565264815,5.20262396140535,25.540153992353538,43.03988913526244,0.04166820056416855,0.042292769329764564,0.038559583438825304,0.04064155482301737,0.041024969884487596,0.03972611864436828,0.03934680750461253,0.04044181099264301,0.04022780946904546,0.040128523504748013,0.04066263597745483,0.04044051884200825,0.04187288235164273
1196,AGT20838@N,39.72912843254995,18.445666772255333,38.31023098853031,34.5265044711446,18.445666772255333,26.01311980702675,19.864564216274974,37.36429935918388,7.0944872200982045,36.891333544510665,46.82361565264815,28.377948880392818,9.459316293464273,39.25616261787673,26.95905143637318,45.40471820862851,46.82361565264815,5.20262396140535,25.540153992353538,43.03988913526244,0.04166820056416855,0.042292769329764564,0.038559583438825304,0.04064155482301737,0.041024969884487596,0.03972611864436828,0.03934680750461253,0.04044181099264301,0.04022780946904546,0.040128523504748013,0.04066263597745483,0.04044051884200825,0.04187288235164273
1197,AGT20853@N,39.72912843254995,18.445666772255333,38.31023098853031,34.5265044711446,18.445666772255333,26.01311980702675,19.864564216274974,37.36429935918388,7.0944872200982045,36.891333544510665,46.82361565264815,28.377948880392818,9.459316293464273,39.25616261787673,26.95905143637318,45.40471820862851,46.82361565264815,5.20262396140535,25.540153992353538,43.03988913526244,0.04166820056416855,0.042292769329764564,0.038559583438825304,0.04064155482301737,0.041024969884487596,0.03972611864436828,0.03934680750461253,0.04044181099264301,0.04022780946904546,0.040128523504748013,0.04066263597745483,0.04044051884200825,0.04187288235164273
1198,AGT20868@N,39.72912843254995,18.445666772255333,38.31023098853031,34.5265044711446,18.445666772255333,26.01311980702675,19.864564216274974,37.36429935918388,7.0944872200982045,36.891333544510665,46.82361565264815,28.377948880392818,9.459316293464273,39.25616261787673,26.95905143637318,45.40471820862851,46.82361565264815,5.20262396140535,25.540153992353538,43.03988913526244,0.04166820056416855,0.042292769329764564,0.038559583438825304,0.04064155482301737,0.041024969884487596,0.03972611864436828,0.03934680750461253,0.04044181099264301,0.04022780946904546,0.040128523504748013,0.04066263597745483,0.04044051884200825,0.04187288235164273
1199,AGT20943@N,39.72912843254995,18.445666772255333,38.31023098853031,34.5265044711446,18.445666772255333,26.01311980702675,19.864564216274974,37.36429935918388,7.0944872200982045,36.891333544510665,46.82361565264815,28.377948880392818,9.459316293464273,39.25616261787673,26.95905143637318,45.40471820862851,46.82361565264815,5.20262396140535,25.540153992353538,43.03988913526244,0.04166820056416855,0.042292769329764564,0.038559583438825304,0.04064155482301737,0.041024969884487596,0.03972611864436828,0.03934680750461253,0.04044181099264301,0.04022780946904546,0.040128523504748013,0.04066263597745483,0.04044051884200825,0.04187288235164273
1200,AGT20958@N,39.72912843254995,18.445666772255333,38.31023098853031,34.5265044711446,18.445666772255333,26.01311980702675,19.864564216274974,37.36429935918388,7.0944872200982045,36.891333544510665,46.82361565264815,28.377948880392818,9.459316293464273,39.25616261787673,26.95905143637318,45.40471820862851,46.82361565264815,5.20262396140535,25.540153992353538,43.03988913526244,0.04166820056416855,0.042292769329764564,0.038559583438825304,0.04064155482301737,0.041024969884487596,0.03972611864436828,0.03934680750461253,0.04044181099264301,0.04022780946904546,0.040128523504748013,0.04066263597745483,0.04044051884200825,0.04187288235164273
1201,AGT20973@N,39.72912843254995,18.445666772255333,38.31023098853031,34.5265044711446,18.445666772255333,26.01311980702675,19.864564216274974,37.36429935918388,7.0944872200982045,36.891333544510665,46.82361565264815,28.377948880392818,9.459316293464273,39.25616261787673,26.95905143637318,45.40471820862851,46.82361565264815,5.20262396140535,25.540153992353538,43.03988913526244,0.04166820056416855,0.042292769329764564,0.038559583438825304,0.04064155482301737,0.041024969884487596,0.03972611864436828,0.03934680750461253,0.04044181099264301,0.04022780946904546,0.040128523504748013,0.04066263597745483,0.04044051884200825,0.04187288235164273
1202,AGT20988@N,39.72912843254995,18.445666772255333,38.31023098853031,34.5265044711446,18.445666772255333,26.01311980702675,19.864564216274974,37.36429935918388,7.0944872200982045,36.891333544510665,46.82361565264815,28.377948880392818,9.459316293464273,39.25616261787673,26.95905143637318,45.40471820862851,46.82361565264815,5.20262396140535,25.540153992353538,43.03988913526244,0.04166820056416855,0.042292769329764564,0.038559583438825304,0.04064155482301737,0.041024969884487596,0.03972611864436828,0.03934680750461253,0.04044181099264301,0.04022780946904546,0.040128523504748013,0.04066263597745483,0.04044051884200825,0.04187288235164273
1203,AGT21003@N,39.72912843254995,18.445666772255333,38.31023098853031,34.5265044711446,18.445666772255333,26.01311980702675,19.864564216274974,37.36429935918388,7.0944872200982045,36.891333544510665,46.82361565264815,28.377948880392818,9.459316293464273,39.25616261787673,26.95905143637318,45.40471820862851,46.82361565264815,5.20262396140535,25.540153992353538,43.03988913526244,0.04166820056416855,0.042292769329764564,0.038559583438825304,0.04064155482301737,0.041024969884487596,0.03972611864436828,0.03934680750461253,0.04044181099264301,0.04022780946904546,0.040128523504748013,0.04066263597745483,0.04044051884200825,0.04187288235164273
1204,AGT21018@N,39.72912843254995,18.445666772255333,38.31023098853031,34.5265044711446,18.445666772255333,26.01311980702675,19.864564216274974,37.36429935918388,7.0944872200982045,36.891333544510665,46.82361565264815,28.377948880392818,9.459316293464273,39.25616261787673,26.95905143637318,45.40471820862851,46.82361565264815,5.20262396140535,25.540153992353538,43.03988913526244,0.04166820056416855,0.042292769329764564,0.038559583438825304,0.04064155482301737,0.041024969884487596,0.03972611864436828,0.03934680750461253,0.04044181099264301,0.04022780946904546,0.040128523504748013,0.04066263597745483,0.04044051884200825,0.04187288235164273
1205,AGT21033@N,39.72912843254995,18.445666772255333,38.31023098853031,34.5265044711446,18.445666772255333,26.01311980702675,19.864564216274974,37.36429935918388,7.0944872200982045,36.891333544510665,46.82361565264815,28.377948880392818,9.459316293464273,39.25616261787673,26.95905143637318,45.40471820862851,46.82361565264815,5.20262396140535,25.540153992353538,43.03988913526244,0.04166820056416855,0.042292769329764564,0.038559583438825304,0.04064155482301737,0.041024969884487596,0.03972611864436828,0.03934680750461253,0.04044181099264301,0.04022780946904546,0.040128523504748013,0.04066263597745483,0.04044051884200825,0.04187288235164273
1206,AGT21048@N,39.72912843254995,18.445666772255333,38.31023098853031,34.5265044711446,18.445666772255333,26.01311980702675,19.864564216274974,37.36429935918388,7.0944872200982045,36.891333544510665,46.82361565264815,28.377948880392818,9.459316293464273,39.25616261787673,26.95905143637318,45.40471820862851,46.82361565264815,5.20262396140535,25.540153992353538,43.03988913526244,0.04166820056416855,0.042292769329764564,0.038559583438825304,0.04064155482301737,0.041024969884487596,0.03972611864436828,0.03934680750461253,0.04044181099264301,0.04022780946904546,0.040128523504748013,0.04066263597745483,0.04044051884200825,0.04187288235164273
1207,AGT21078@N,39.72142818162524,18.442091655754577,38.302805746567195,34.519812586412414,18.442091655754577,26.008077976064147,19.86071409081262,37.3570574565285,6.620238030270873,36.884183311509155,46.81454035691546,28.372448701160884,9.457482900386962,39.248554036605896,26.95382626610284,45.868792066876765,46.34166621189611,5.201615595212829,25.535203831044797,43.504421341780024,0.041704259786472214,0.04245308183620694,0.03860259351765734,0.04060421411042019,0.04094458633415027,0.03982682367486092,0.039385293679667824,0.04042536486326873,0.040232334549653734,0.040121798887554225,0.040655119959328766,0.04032226201133096,0.041848121770079655
