,#,Xc1.A,Xc1.R,Xc1.N,Xc1.D,Xc1.C,Xc1.Q,Xc1.E,Xc1.G,Xc1.H,Xc1.I,Xc1.L,Xc1.K,Xc1.M,Xc1.F,Xc1.P,Xc1.S,Xc1.T,Xc1.W,Xc1.Y,Xc1.V,Xc2.lambda1,Xc2.lambda2,Xc2.lambda3,Xc2.lambda4,Xc2.lambda5,Xc2.lambda6,Xc2.lambda7,Xc2.lambda8,Xc2.lambda9
53,ARB07392@H,42.36288235159701,19.730657533620526,51.647897661536085,26.69441901607483,22.632224817976486,27.27473247294602,22.051911361105294,43.52350926533939,10.445642223681455,43.52350926533939,58.03134568711919,24.953478645461253,8.70470185306788,34.23849395540032,22.051911361105294,64.4147937127023,53.38883803214966,6.383448025583111,29.595986300430788,67.89667445392945,0.0484346135570541,0.048665351621924015,0.04423882163882045,0.04720575134628702,0.04651332157783667,0.04762371643365787,0.0451349578188564,0.046033575331804556,0.045836433802567064
54,ARA15429@H,42.65132460066739,21.325662300333693,50.72049411971257,27.089354813937394,22.478400803054434,26.512985562577025,22.478400803054434,43.80406310338813,9.798277273126292,43.227693852027755,57.636925136037014,23.631139305775175,8.069169519045182,34.005785830261836,21.902031551694066,62.82424839828034,53.02597112515405,6.340061764964071,29.971201070739244,67.43520240916331,0.049228515664652396,0.049246783665858176,0.0445494135159501,0.047271660753811284,0.047018909208387846,0.04806078393039962,0.045756801662537525,0.046371426905820794,0.04612645333221221
55,APT69856@H,42.36288235159701,19.730657533620526,51.647897661536085,26.69441901607483,22.632224817976486,27.27473247294602,22.051911361105294,43.52350926533939,10.445642223681455,43.52350926533939,58.03134568711919,24.953478645461253,8.70470185306788,34.23849395540032,22.051911361105294,64.4147937127023,53.38883803214966,6.383448025583111,29.595986300430788,67.89667445392945,0.0484346135570541,0.048665351621924015,0.04423882163882045,0.04720575134628702,0.04651332157783667,0.04762371643365787,0.0451349578188564,0.046033575331804556,0.045836433802567064
56,AZS52618@H,35.709035439460344,20.734278642267295,69.11426214089099,34.55713107044549,32.25332233241579,22.46213519578957,22.46213519578957,42.62046165354944,13.246900243670773,53.56355315919051,74.87378398596523,33.98117888593807,7.487378398596523,50.10784005214597,32.25332233241579,88.69663641414343,46.652126945101415,9.215234952118799,40.31665291551974,47.804031314116266,0.04646632050981177,0.04817962211406381,0.04765419756568824,0.047567928035358115,0.04760988334519395,0.047123087184598615,0.04589727543402804,0.046399362717074594,0.04715013858675794
57,QEO75985@H,43.8972933551027,21.371050712352627,51.40604090268605,25.991818433942385,22.526242642750066,27.147010364339824,21.94864667755135,43.31969738990398,8.663939477980795,43.8972933551027,57.75959651987197,23.103838607948788,8.086343512782076,33.50056598152574,21.94864667755135,62.38036424146173,53.13882879828221,6.353555617185917,31.76777808592958,68.15632389344893,0.04885232451819295,0.04921956702003572,0.044399875776255024,0.04716603725650689,0.04687112540658591,0.04799333934142676,0.045609341156997205,0.04623706053086515,0.046055363794414744
58,QEG03731@H,44.76895885243886,23.256602001266938,63.95565550348408,31.97782775174204,25.582262201393632,33.72207290183706,15.698206350855184,45.35037390247053,12.791131100696816,43.02471370234384,76.7467866041809,25.00084715136196,6.976980600380082,43.02471370234384,26.74509230145698,74.4211264040542,59.88575015326237,7.5583956504117555,38.95480835212212,72.67688125395918,0.04856046572803308,0.04693469568061491,0.04444834150283893,0.04628746183930141,0.04621060733622625,0.04699269807006103,0.04588452015604489,0.045763481489271104,0.04750267816593489
59,QEG03757@H,47.969598319858356,21.129465926604276,65.67266436647276,38.83253197321867,31.408665566573926,29.695465626578983,25.12693245325914,49.11173161318832,9.708132993304668,42.82999849987353,71.95439747978753,33.69293215323385,11.992399579964589,41.68786520654357,32.550798859903885,61.67519783981789,52.5381314931782,7.994933053309726,44.543198439868476,55.393464726503105,0.04812593630229839,0.0484570569373243,0.04766648903105426,0.04863069006709723,0.04659573858161205,0.04675564716588503,0.04759532582909068,0.046922449610690156,0.048184019809967435
60,QEG03785@H,43.89199582517816,21.368471651731472,51.39983721632705,25.98868173859233,22.523524173446685,27.143734260307543,21.94599791258908,43.31446956432055,8.66289391286411,44.46952208603577,57.75262608576073,23.101050434304295,8.085367652006502,33.49652312974123,22.523524173446685,61.79530991176399,52.55488973804226,6.352788869433681,31.7639443471684,68.14809878119766,0.048850854089108026,0.04919859844814953,0.04443587316968601,0.04725130024903977,0.04681043567721826,0.047958632683005875,0.045578963399558754,0.046319247834563246,0.04606983359206319
61,QEG03794@H,48.52052448198532,21.120698892158313,65.64541547562719,38.81641958558825,31.39563348834344,29.68314438897925,25.11650679067475,49.091354181773376,9.704104896397062,43.38305718389275,71.92454217329588,33.67895228749569,11.987423695549314,41.67056808452857,32.53729288791956,61.07877787732269,52.51633238050175,7.991615797032876,44.52471658346888,54.799651179654006,0.0481600948670164,0.04848590752299193,0.047693600719175375,0.048635768964657815,0.04662160318735443,0.04676885975115338,0.04764338497772298,0.046959708635535634,0.04820137158632963
62,QEG03814@H,47.93214739380904,21.112969685368267,65.6213922653338,38.80221455689303,31.384144126898775,29.672281719977022,25.10731530151902,49.07338899842354,9.700553639223257,43.36718097535103,71.89822109071356,33.666627336127775,11.98303684845226,42.22593937073653,33.09600653382053,60.48580504456855,52.49711381226704,7.988691232301506,44.50842257996553,54.779597021496045,0.048214191264382006,0.048576294224354964,0.047736461764049457,0.04865343356251326,0.04669309828465411,0.04673199752051022,0.047581786923769326,0.04695793134279556,0.04823400280572069
63,QEG03803@H,48.01899737698541,21.151225035100715,64.59698456665895,38.30086695545265,31.441010187311875,29.72604599527668,24.009498688492705,52.020580491734194,8.574820960175966,44.01741426223663,71.45684133479972,33.72762911002547,12.57640407492475,41.730795339523034,32.01266491799027,63.453675105302146,53.73554468376938,8.003166229497568,44.01741426223663,56.02216360648298,0.048063938474856634,0.048674517694098286,0.04791946371273936,0.04828017390860259,0.04689468790449998,0.04700803037142643,0.046943114521470514,0.04688894758361117,0.04767239515029731
64,QEG03748@H,44.77902927568353,23.261833389965467,66.29622516140158,32.566566745951654,26.16956256371115,33.729658415449926,16.864829207724963,46.523666779930934,12.794008364481007,44.77902927568353,77.92714185638431,25.006470894212878,6.97855001698964,44.77902927568353,26.75110839846029,75.60095851738777,61.06231264865935,7.560095851738777,40.126662597690434,73.85632101314036,0.048491279135560034,0.04715640216319093,0.044297043946685453,0.046358330880274155,0.04624596310472958,0.047049768885904536,0.045808341512038955,0.04557572537102407,0.04747131025145565
65,QEG03740@H,47.98114348502408,21.13455129697489,65.68847024735439,38.27067397019778,31.416224900908624,29.702612633586334,25.1329799207269,49.123551663238935,9.710469514826302,43.41151077216464,71.97171522753612,33.70104125733834,11.99528587125602,41.69789850484236,32.55863307912348,61.69004162360239,52.550776197883515,7.996857247504013,44.553918950379504,54.83559255431323,0.04807127652426784,0.048430997438884474,0.04770433417043645,0.048543345778701195,0.04661852650491239,0.04675637573504037,0.04758278512612043,0.046939915944351,0.0481483536698564
66,QEG03776@H,48.64969779742571,20.604577890674417,64.10313121543152,40.0644570096447,31.47921622186369,29.76216806430749,22.893975434082687,52.08379411253811,8.585240787781007,44.07090271060917,72.11602261736046,33.76861376527196,12.591686488745477,41.209155781348834,32.62391499356783,63.53078182957945,53.800842270094314,8.01289140192894,44.07090271060917,55.517890427650514,0.047977078427443295,0.048532056921319316,0.047837500240103054,0.04799211888307893,0.047050113617651684,0.046783014366686325,0.04684639049507921,0.04686667331013073,0.04776566788644039
67,QEG03767@H,48.48197035914491,21.674292631147136,65.5932540153137,38.785576287315926,31.370686702976116,29.659558337359236,25.096549362380895,49.0523464810172,9.696394071828982,43.34858526229427,71.86739135590892,33.081815068592995,11.977898559318154,41.63745689667739,32.5114389467207,61.03024504033535,52.474603212250955,7.985265706212102,44.48933750603886,54.75610769974013,0.048338444629618116,0.04854799433971778,0.0477039464321667,0.048653655115842034,0.046673968261734776,0.04676131191046548,0.04767332400576513,0.04698506454527555,0.04828616888712139
68,AGT51366@H,44.61689735116979,24.336489464274432,66.63562591408476,32.44865261903258,26.074810140294034,33.60753306971231,17.38320676019602,47.514098477869126,12.168244732137216,46.93465825252926,75.90666951952264,24.336489464274432,6.9532827040784095,44.037457125829924,27.23369059097377,74.16834884350303,60.26178343534621,7.532722929418276,40.56081577379072,73.0094683928233,0.04864636680539874,0.047319064008045836,0.04464985636588807,0.0466882711285336,0.04650571032437679,0.04720563756609404,0.04638185806928216,0.045559750431880215,0.047603259960633124
69,AGT51412@H,46.85022393611919,20.568390996345013,64.56189396074961,39.42274940966127,30.852586494517517,29.138553911488767,24.56780035674543,51.420977490862526,8.570162915143754,43.993502964404605,72.56071268155046,33.137963271889184,11.998228081201257,40.565437798347105,32.56661907754627,61.133828794692114,53.13501007389128,7.998818720800838,45.13619135309044,56.56307523994878,0.048028536592211506,0.04800282050926055,0.0481354539998857,0.04851521083591674,0.04600095949029263,0.047403412946215,0.04742570483348297,0.04729611350643154,0.04784759294338641
70,AGT51660@H,46.8584041692136,20.571982318191335,65.14461067427256,39.429632776533396,30.857973477287004,29.143641617437726,24.572089991172984,51.429955795478335,8.57165929924639,44.00118440279813,72.57338206695276,33.14374929041937,12.000323018944945,40.572520683099576,32.57230533713628,61.144503001290914,53.14428765532762,8.000215345963298,44.572628356081225,56.57295137502617,0.04800806427149863,0.04794088217677063,0.04801472504036285,0.04865913578602661,0.045953207485631725,0.04746444011587965,0.047501255639908986,0.04727181371572923,0.04774252248509902
71,AGT51670@H,46.85022393611919,20.568390996345013,64.56189396074961,39.42274940966127,30.852586494517517,29.138553911488767,24.56780035674543,51.420977490862526,8.570162915143754,43.993502964404605,72.56071268155046,33.137963271889184,11.998228081201257,40.565437798347105,32.56661907754627,61.133828794692114,53.13501007389128,7.998818720800838,45.13619135309044,56.56307523994878,0.048028536592211506,0.04800282050926055,0.0481354539998857,0.04851521083591674,0.04600095949029263,0.047403412946215,0.04742570483348297,0.04729611350643154,0.04784759294338641
72,AGT51680@H,46.861995670112385,20.573559074683487,65.14960373649771,39.43265489314335,30.86033861202523,29.145875355801607,24.573973339205278,51.43389768670872,8.57231628111812,44.004556909739684,72.57894451346675,33.146289620323394,12.001242793565368,40.575630397292436,32.574801868248855,61.14918947197592,53.14836094293234,8.000828529043579,44.57604466181422,56.57728745537959,0.04792936248081581,0.04796049018044712,0.04805405465132702,0.04864429021795263,0.04597501036182802,0.04740622060731857,0.04748210605187764,0.04729239084911656,0.04776832252477534
73,AGT51580@H,46.85022393611919,20.568390996345013,64.56189396074961,39.42274940966127,30.852586494517517,29.138553911488767,24.56780035674543,51.420977490862526,8.570162915143754,43.993502964404605,72.56071268155046,33.137963271889184,11.998228081201257,40.565437798347105,32.56661907754627,61.133828794692114,53.13501007389128,7.998818720800838,45.13619135309044,56.56307523994878,0.048028536592211506,0.04800282050926055,0.0481354539998857,0.04851521083591674,0.04600095949029263,0.047403412946215,0.04742570483348297,0.04729611350643154,0.04784759294338641
74,AGT51640@H,46.85022393611919,20.568390996345013,64.56189396074961,39.42274940966127,30.852586494517517,29.138553911488767,24.56780035674543,51.420977490862526,8.570162915143754,43.993502964404605,72.56071268155046,33.137963271889184,11.998228081201257,40.565437798347105,32.56661907754627,61.133828794692114,53.13501007389128,7.998818720800838,45.13619135309044,56.56307523994878,0.048028536592211506,0.04800282050926055,0.0481354539998857,0.04851521083591674,0.04600095949029263,0.047403412946215,0.04742570483348297,0.04729611350643154,0.04784759294338641
75,AGT51338@H,45.17137913616171,24.323050304087076,66.01970796823635,32.43073373878277,26.060411040093296,33.588974229453584,17.3736073600622,47.48786011750334,12.161525152043538,46.329619626832525,75.86475213893826,24.902170549422483,6.949442944024879,43.434018400155495,27.21865153076411,74.12739140293205,60.80762576021769,7.528563189360286,40.538417173478464,72.39003066692582,0.048727394411955234,0.047255144489613474,0.04479135340319334,0.04671692704490374,0.04631150177524198,0.04745160702164286,0.046129480512541725,0.04578029473156606,0.04771605127393512
76,AGT51394@H,45.17137913616171,24.323050304087076,66.01970796823635,32.43073373878277,26.060411040093296,33.588974229453584,17.3736073600622,47.48786011750334,12.161525152043538,46.329619626832525,75.86475213893826,24.902170549422483,6.949442944024879,43.434018400155495,27.21865153076411,74.12739140293205,60.80762576021769,7.528563189360286,40.538417173478464,72.39003066692582,0.048727394411955234,0.047255144489613474,0.04479135340319334,0.04671692704490374,0.04631150177524198,0.04745160702164286,0.046129480512541725,0.04578029473156606,0.04771605127393512
77,AGT51352@H,45.17137913616171,24.323050304087076,66.01970796823635,32.43073373878277,26.060411040093296,33.588974229453584,17.3736073600622,47.48786011750334,12.161525152043538,46.329619626832525,75.86475213893826,24.902170549422483,6.949442944024879,43.434018400155495,27.21865153076411,74.12739140293205,60.80762576021769,7.528563189360286,40.538417173478464,72.39003066692582,0.048727394411955234,0.047255144489613474,0.04479135340319334,0.04671692704490374,0.04631150177524198,0.04745160702164286,0.046129480512541725,0.04578029473156606,0.04771605127393512
78,AGT51541@H,46.91861546653624,20.026238308887418,65.2283190632333,39.48029838037805,30.8976248194263,29.181090107235953,24.603664208061684,51.496041365710504,8.58267356095175,44.05772427955232,73.23881438678828,33.186337769013434,12.015742985332452,40.62465485517162,32.61415953161665,61.22307140145582,53.212576077900856,8.010495323554967,44.6299025169491,56.64564550228155,0.04782654619023602,0.04779406484789634,0.04797781086320894,0.0484885665001572,0.04588046768397549,0.04730544625516702,0.04756516670891847,0.047410699456950436,0.047572994096706775
79,AGT51373@H,45.17137913616171,24.323050304087076,66.01970796823635,32.43073373878277,26.060411040093296,33.588974229453584,17.3736073600622,47.48786011750334,12.161525152043538,46.329619626832525,75.86475213893826,24.902170549422483,6.949442944024879,43.434018400155495,27.21865153076411,74.12739140293205,60.80762576021769,7.528563189360286,40.538417173478464,72.39003066692582,0.048727394411955234,0.047255144489613474,0.04479135340319334,0.04671692704490374,0.04631150177524198,0.04745160702164286,0.046129480512541725,0.04578029473156606,0.04771605127393512
